Project,AuthorID,CommentCount,IssueCount
HHH,3791,2,2
HHH,4467,2,2
HHH,4464,2,2
HHH,1527,2,1
HHH,2236,2,1
HHH,2643,2,1
HHH,4459,2,1
HHH,4458,2,1
HHH,581,2,2
HHH,3407,2,2
HHH,3409,2,2
HHH,4453,2,1
HHH,4446,2,1
HHH,5658,2,2
HHH,1519,2,2
HHH,5661,2,1
HHH,4420,2,2
HHH,3414,2,1
HHH,4416,2,1
HHH,2619,2,1
HHH,2617,2,1
HHH,5673,2,1
HHH,2372,2,1
HHH,3793,2,2
HHH,1322,2,2
HHH,5684,2,2
HHH,3421,2,2
HHH,6273,2,1
HHH,1360,2,1
HHH,3849,2,2
HHH,4408,2,2
HHH,1513,2,2
HHH,2613,2,1
HHH,2610,2,1
HHH,2609,2,2
HHH,2608,2,1
HHH,3851,2,1
HHH,2035,2,1
HHH,3432,2,2
HHH,1504,2,1
HHH,3435,2,1
HHH,1359,2,2
HHH,5713,2,1
HHH,1330,2,1
HHH,2604,2,1
HHH,5722,2,1
HHH,4390,2,1
HHH,887,2,1
HHH,5727,2,1
HHH,4388,2,1
HHH,3443,2,1
HHH,6393,2,1
HHH,3444,2,2
HHH,886,2,2
HHH,2599,2,1
HHH,5735,2,2
HHH,5736,2,1
HHH,883,2,1
HHH,2593,2,1
HHH,2363,2,1
HHH,3797,2,1
HHH,1223,2,1
HHH,1224,2,2
HHH,4376,2,2
HHH,6286,2,2
HHH,3455,2,2
HHH,2587,2,1
HHH,2586,2,1
HHH,2055,2,1
HHH,2576,2,1
HHH,4367,2,1
HHH,4366,2,2
HHH,5758,2,1
HHH,2575,2,2
HHH,4006,2,2
HHH,3462,2,1
HHH,2574,2,2
HHH,4005,2,1
HHH,1484,2,2
HHH,1304,2,1
HHH,1305,2,2
HHH,2240,2,2
HHH,5771,2,1
HHH,2570,2,2
HHH,4355,2,1
HHH,2569,2,1
HHH,876,2,2
HHH,874,2,2
HHH,4344,2,1
HHH,4343,2,2
HHH,2561,2,2
HHH,3475,2,1
HHH,3476,2,1
HHH,1475,2,1
HHH,5784,2,1
HHH,2063,2,1
HHH,6394,2,1
HHH,2555,2,1
HHH,2241,2,1
HHH,2071,2,2
HHH,5791,2,2
HHH,3902,2,2
HHH,4004,2,2
HHH,5794,2,2
HHH,3483,2,1
HHH,2293,2,2
HHH,870,2,2
HHH,2073,2,2
HHH,3486,2,1
HHH,1226,2,2
HHH,4001,2,2
HHH,1321,2,2
HHH,2551,2,1
HHH,3493,2,1
HHH,5811,2,1
HHH,2550,2,2
HHH,6407,2,2
HHH,1469,2,2
HHH,866,2,2
HHH,1464,2,1
HHH,3811,2,2
HHH,3508,2,1
HHH,3509,2,1
HHH,4314,2,1
HHH,3512,2,1
HHH,2085,2,1
HHH,1234,2,1
HHH,2242,2,1
HHH,3517,2,1
HHH,5828,2,2
HHH,3518,2,2
HHH,1457,2,2
HHH,6309,2,1
HHH,2539,2,1
HHH,4311,2,1
HHH,5834,2,1
HHH,5835,2,1
HHH,3892,2,1
HHH,2090,2,1
HHH,2091,2,1
HHH,2537,2,1
HHH,1236,2,2
HHH,6410,2,1
HHH,1456,2,1
HHH,5846,2,1
HHH,3530,2,1
HHH,3531,2,1
HHH,4306,2,2
HHH,3533,2,1
HHH,4305,2,2
HHH,5858,2,1
HHH,1238,2,1
HHH,2097,2,1
HHH,4301,2,1
HHH,2359,2,2
HHH,861,2,2
HHH,5865,2,1
HHH,194,2,2
HHH,3546,2,2
HHH,2101,2,2
HHH,4299,2,1
HHH,5871,2,2
HHH,1451,2,1
HHH,4296,2,1
HHH,2528,2,2
HHH,2244,2,2
HHH,4293,2,1
HHH,4285,2,1
HHH,5879,2,1
HHH,2523,2,2
HHH,4278,2,1
HHH,2279,2,2
HHH,1439,2,2
HHH,5890,2,1
HHH,5893,2,1
HHH,5894,2,1
HHH,5895,2,1
HHH,854,2,1
HHH,4260,2,1
HHH,2502,2,1
HHH,5901,2,2
HHH,2492,2,2
HHH,3569,2,2
HHH,2270,2,2
HHH,1434,2,1
HHH,3572,2,1
HHH,4241,2,2
HHH,2489,2,1
HHH,4237,2,1
HHH,2112,2,1
HHH,2113,2,1
HHH,5917,2,1
HHH,3578,2,1
HHH,5919,2,1
HHH,841,2,1
HHH,3581,2,1
HHH,4232,2,1
HHH,5927,2,1
HHH,2118,2,2
HHH,2120,2,1
HHH,3990,2,2
HHH,5931,2,1
HHH,3589,2,1
HHH,4229,2,1
HHH,3986,2,2
HHH,4225,2,2
HHH,1249,2,2
HHH,6321,2,1
HHH,2127,2,1
HHH,2128,2,1
HHH,2130,2,2
HHH,5941,2,1
HHH,4222,2,1
HHH,6322,2,1
HHH,3984,2,2
HHH,5948,2,1
HHH,5950,2,1
HHH,4220,2,1
HHH,2346,2,1
HHH,2345,2,1
HHH,3976,2,2
HHH,5958,2,1
HHH,5961,2,1
HHH,4219,2,2
HHH,2339,2,2
HHH,2136,2,1
HHH,2137,2,2
HHH,5967,2,1
HHH,4213,2,2
HHH,2334,2,2
HHH,5970,2,1
HHH,5971,2,1
HHH,5972,2,2
HHH,5975,2,1
HHH,2142,2,1
HHH,3822,2,1
HHH,2145,2,1
HHH,2147,2,2
HHH,4203,2,1
HHH,5983,2,1
HHH,2476,2,2
HHH,3620,2,1
HHH,2150,2,2
HHH,5989,2,1
HHH,4199,2,2
HHH,2152,2,1
HHH,6335,2,1
HHH,4193,2,2
HHH,2474,2,2
HHH,3631,2,2
HHH,4183,2,1
HHH,2333,2,1
HHH,4175,2,1
HHH,6000,2,2
HHH,1258,2,1
HHH,2468,2,1
HHH,2159,2,1
HHH,1421,2,1
HHH,2161,2,1
HHH,4163,2,1
HHH,6010,2,1
HHH,2317,2,1
HHH,2253,2,1
HHH,4161,2,1
HHH,6014,2,1
HHH,3646,2,1
HHH,2166,2,1
HHH,6019,2,1
HHH,6350,2,1
HHH,6417,2,2
HHH,3650,2,1
HHH,832,2,1
HHH,3653,2,1
HHH,3655,2,2
HHH,3657,2,1
HHH,1410,2,1
HHH,6056,2,1
HHH,3660,2,1
HHH,3664,2,1
HHH,1406,2,1
HHH,2314,2,1
HHH,6063,2,1
HHH,4141,2,1
HHH,4138,2,1
HHH,2310,2,1
HHH,3666,2,1
HHH,655,2,1
HHH,2177,2,2
HHH,6354,2,1
HHH,3669,2,1
HHH,3833,2,1
HHH,2446,2,2
HHH,6080,2,1
HHH,1402,2,1
HHH,6082,2,1
HHH,6083,2,2
HHH,1272,2,1
HHH,6087,2,2
HHH,2180,2,2
HHH,2181,2,1
HHH,3940,2,2
HHH,2444,2,1
HHH,2443,2,1
HHH,6097,2,1
HHH,2184,2,2
HHH,823,2,1
HHH,2185,2,1
HHH,3938,2,1
HHH,4128,2,2
HHH,1274,2,1
HHH,2304,2,1
HHH,6106,2,2
HHH,208,2,1
HHH,4126,2,1
HHH,6111,2,1
HHH,2439,2,1
HHH,6114,2,2
HHH,2438,2,2
HHH,3835,2,1
HHH,4119,2,1
HHH,1395,2,1
HHH,1393,2,1
HHH,3696,2,1
HHH,4114,2,2
HHH,6123,2,2
HHH,6125,2,1
HHH,6127,2,1
HHH,4113,2,2
HHH,6130,2,1
HHH,6362,2,1
HHH,3889,2,2
HHH,3931,2,1
HHH,2428,2,1
HHH,817,2,1
HHH,1283,2,1
HHH,3838,2,1
HHH,4108,2,2
HHH,1284,2,2
HHH,6145,2,1
HHH,121,2,2
HHH,681,2,1
HHH,1385,2,1
HHH,3714,2,2
HHH,4104,2,1
HHH,1289,2,1
HHH,2421,2,2
HHH,2203,2,2
HHH,2301,2,1
HHH,2204,2,1
HHH,3724,2,1
HHH,2299,2,1
HHH,2284,2,2
HHH,3842,2,2
HHH,6374,2,1
HHH,1384,2,2
HHH,1383,2,1
HHH,4099,2,1
HHH,2273,2,2
HHH,4098,2,2
HHH,4095,2,2
HHH,3740,2,2
HHH,2414,2,2
HHH,2211,2,2
HHH,6182,2,1
HHH,3921,2,1
HHH,5050,2,1
HHH,2980,2,1
HHH,5054,2,1
HHH,1100,2,1
HHH,5048,2,2
HHH,1102,2,2
HHH,5047,2,1
HHH,2978,2,1
HHH,1762,2,1
HHH,1764,2,2
HHH,1765,2,1
HHH,5073,2,1
HHH,167,2,2
HHH,1047,2,1
HHH,2990,2,2
HHH,5037,2,1
HHH,5035,2,1
HHH,2993,2,1
HHH,2994,2,1
HHH,5033,2,1
HHH,2973,2,2
HHH,5027,2,1
HHH,5085,2,1
HHH,2408,2,1
HHH,1774,2,1
HHH,5025,2,1
HHH,5094,2,2
HHH,5019,2,2
HHH,3744,2,2
HHH,2969,2,1
HHH,4078,2,1
HHH,1747,2,2
HHH,3746,2,1
HHH,3006,2,1
HHH,3007,2,2
HHH,2967,2,1
HHH,1746,2,1
HHH,2959,2,2
HHH,3009,2,1
HHH,1786,2,1
HHH,1042,2,1
HHH,5005,2,1
HHH,3017,2,1
HHH,3018,2,2
HHH,4077,2,2
HHH,103,2,1
HHH,3021,2,1
HHH,492,2,2
HHH,5004,2,1
HHH,1794,2,2
HHH,1739,2,2
HHH,3032,2,1
HHH,2955,2,1
HHH,5000,2,1
HHH,1797,2,2
HHH,4986,2,1
HHH,3037,2,1
HHH,2949,2,2
HHH,4976,2,1
HHH,1113,2,1
HHH,2945,2,1
HHH,5157,2,1
HHH,2939,2,1
HHH,1115,2,2
HHH,1804,2,1
HHH,4965,2,1
HHH,4953,2,1
HHH,1808,2,1
HHH,501,2,1
HHH,4944,2,2
HHH,1119,2,1
HHH,3053,2,1
HHH,1811,2,2
HHH,3056,2,1
HHH,1029,2,1
HHH,1813,2,1
HHH,3060,2,2
HHH,3916,2,2
HHH,5192,2,1
HHH,5195,2,2
HHH,3061,2,1
HHH,5198,2,2
HHH,1028,2,1
HHH,1293,2,2
HHH,162,2,1
HHH,4939,2,1
HHH,4937,2,1
HHH,1819,2,1
HHH,3068,2,1
HHH,1713,2,1
HHH,2918,2,1
HHH,1314,2,2
HHH,2404,2,2
HHH,2218,2,1
HHH,5219,2,1
HHH,4929,2,1
HHH,1825,2,1
HHH,4924,2,1
HHH,5223,2,2
HHH,5224,2,2
HHH,1294,2,1
HHH,2914,2,1
HHH,5228,2,1
HHH,1712,2,1
HHH,379,2,1
HHH,1830,2,1
HHH,2904,2,1
HHH,4912,2,2
HHH,5235,2,2
HHH,1704,2,2
HHH,5238,2,1
HHH,4063,2,2
HHH,1834,2,2
HHH,1018,2,1
HHH,364,2,1
HHH,5248,2,1
HHH,1700,2,2
HHH,2887,2,1
HHH,1695,2,2
HHH,4897,2,1
HHH,1693,2,2
HHH,3104,2,2
HHH,5257,2,1
HHH,1010,2,1
HHH,3756,2,1
HHH,4888,2,1
HHH,2221,2,1
HHH,5265,2,1
HHH,3107,2,1
HHH,4884,2,2
HHH,517,2,2
HHH,3762,2,1
HHH,5270,2,1
HHH,1849,2,1
HHH,2403,2,1
HHH,5273,2,1
HHH,4879,2,1
HHH,3118,2,1
HHH,4871,2,2
HHH,1677,2,1
HHH,2401,2,2
HHH,1852,2,1
HHH,6206,2,1
HHH,5287,2,2
HHH,1675,2,1
HHH,5289,2,1
HHH,1295,2,2
HHH,3131,2,2
HHH,1674,2,1
HHH,3134,2,1
HHH,3136,2,1
HHH,3139,2,1
HHH,3140,2,1
HHH,5297,2,1
HHH,5421,1,1
HHH,5423,1,1
HHH,5424,1,1
HHH,5425,1,1
HHH,5426,1,1
HHH,5428,1,1
HHH,5431,1,1
HHH,5432,1,1
HHH,5434,1,1
HHH,5435,1,1
HHH,5436,1,1
HHH,5437,1,1
HHH,5438,1,1
HHH,5440,1,1
HHH,5444,1,1
HHH,5447,1,1
HHH,5449,1,1
HHH,5450,1,1
HHH,5452,1,1
HHH,5454,1,1
HHH,5456,1,1
HHH,5458,1,1
HHH,5459,1,1
HHH,5460,1,1
HHH,5461,1,1
HHH,5462,1,1
HHH,5466,1,1
HHH,5470,1,1
HHH,5473,1,1
HHH,5476,1,1
HHH,5480,1,1
HHH,5483,1,1
HHH,5487,1,1
HHH,5489,1,1
HHH,5497,1,1
HHH,5498,1,1
HHH,5499,1,1
HHH,5500,1,1
HHH,5501,1,1
HHH,5502,1,1
HHH,5503,1,1
HHH,5508,1,1
HHH,5510,1,1
HHH,5511,1,1
HHH,5512,1,1
HHH,5513,1,1
HHH,5514,1,1
HHH,5515,1,1
HHH,5517,1,1
HHH,5519,1,1
HHH,5520,1,1
HHH,5522,1,1
HHH,5529,1,1
HHH,5530,1,1
HHH,5535,1,1
HHH,5536,1,1
HHH,5538,1,1
HHH,5539,1,1
HHH,5541,1,1
HHH,5542,1,1
HHH,5543,1,1
HHH,5545,1,1
HHH,5550,1,1
HHH,5553,1,1
HHH,5554,1,1
HHH,5555,1,1
HHH,5556,1,1
HHH,5559,1,1
HHH,5561,1,1
HHH,5562,1,1
HHH,5565,1,1
HHH,5569,1,1
HHH,5580,1,1
HHH,5581,1,1
HHH,5582,1,1
HHH,5584,1,1
HHH,5588,1,1
HHH,5590,1,1
HHH,5591,1,1
HHH,5592,1,1
HHH,5594,1,1
HHH,5596,1,1
HHH,5600,1,1
HHH,5606,1,1
HHH,5607,1,1
HHH,5611,1,1
HHH,5612,1,1
HHH,5613,1,1
HHH,5614,1,1
HHH,5615,1,1
HHH,5618,1,1
HHH,5620,1,1
HHH,5621,1,1
HHH,5625,1,1
HHH,5630,1,1
HHH,5631,1,1
HHH,5632,1,1
HHH,5634,1,1
HHH,5635,1,1
HHH,5636,1,1
HHH,5637,1,1
HHH,5639,1,1
HHH,5641,1,1
HHH,5643,1,1
HHH,5645,1,1
HHH,5646,1,1
HHH,5647,1,1
HHH,5648,1,1
HHH,5649,1,1
HHH,5650,1,1
HHH,5651,1,1
HHH,5652,1,1
HHH,5653,1,1
HHH,5654,1,1
HHH,5655,1,1
HHH,5656,1,1
HHH,5657,1,1
HHH,5662,1,1
HHH,5666,1,1
HHH,5668,1,1
HHH,5675,1,1
HHH,5682,1,1
HHH,5690,1,1
HHH,5692,1,1
HHH,5693,1,1
HHH,5695,1,1
HHH,5697,1,1
HHH,5698,1,1
HHH,5707,1,1
HHH,5708,1,1
HHH,5709,1,1
HHH,5710,1,1
HHH,5711,1,1
HHH,5712,1,1
HHH,5723,1,1
HHH,5726,1,1
HHH,5729,1,1
HHH,5730,1,1
HHH,5732,1,1
HHH,5734,1,1
HHH,5737,1,1
HHH,5738,1,1
HHH,5739,1,1
HHH,5741,1,1
HHH,5742,1,1
HHH,5743,1,1
HHH,5745,1,1
HHH,5746,1,1
HHH,5747,1,1
HHH,5749,1,1
HHH,5750,1,1
HHH,5754,1,1
HHH,5755,1,1
HHH,5760,1,1
HHH,5762,1,1
HHH,5763,1,1
HHH,5766,1,1
HHH,5773,1,1
HHH,5774,1,1
HHH,5777,1,1
HHH,5778,1,1
HHH,5780,1,1
HHH,5781,1,1
HHH,5783,1,1
HHH,5785,1,1
HHH,5786,1,1
HHH,5787,1,1
HHH,5790,1,1
HHH,5792,1,1
HHH,5795,1,1
HHH,5796,1,1
HHH,5798,1,1
HHH,5799,1,1
HHH,5802,1,1
HHH,5804,1,1
HHH,5807,1,1
HHH,5808,1,1
HHH,5812,1,1
HHH,5813,1,1
HHH,5814,1,1
HHH,5815,1,1
HHH,5816,1,1
HHH,5817,1,1
HHH,5819,1,1
HHH,5820,1,1
HHH,5821,1,1
HHH,5822,1,1
HHH,5823,1,1
HHH,5824,1,1
HHH,5825,1,1
HHH,5826,1,1
HHH,5829,1,1
HHH,5831,1,1
HHH,5833,1,1
HHH,5836,1,1
HHH,5837,1,1
HHH,5839,1,1
HHH,5842,1,1
HHH,5843,1,1
HHH,5844,1,1
HHH,5847,1,1
HHH,5848,1,1
HHH,5849,1,1
HHH,5850,1,1
HHH,5851,1,1
HHH,5859,1,1
HHH,5860,1,1
HHH,5861,1,1
HHH,5866,1,1
HHH,5867,1,1
HHH,5869,1,1
HHH,5870,1,1
HHH,5872,1,1
HHH,5875,1,1
HHH,5877,1,1
HHH,5878,1,1
HHH,5880,1,1
HHH,5881,1,1
HHH,5883,1,1
HHH,5897,1,1
HHH,5898,1,1
HHH,5904,1,1
HHH,5905,1,1
HHH,5906,1,1
HHH,5911,1,1
HHH,5912,1,1
HHH,5913,1,1
HHH,5914,1,1
HHH,5915,1,1
HHH,5916,1,1
HHH,5918,1,1
HHH,5921,1,1
HHH,5922,1,1
HHH,5926,1,1
HHH,5928,1,1
HHH,5929,1,1
HHH,5930,1,1
HHH,5932,1,1
HHH,5933,1,1
HHH,5934,1,1
HHH,5935,1,1
HHH,5936,1,1
HHH,5937,1,1
HHH,5938,1,1
HHH,5939,1,1
HHH,5940,1,1
HHH,5942,1,1
HHH,5946,1,1
HHH,5947,1,1
HHH,5953,1,1
HHH,5954,1,1
HHH,5964,1,1
HHH,5965,1,1
HHH,5966,1,1
HHH,5968,1,1
HHH,5969,1,1
HHH,5976,1,1
HHH,5978,1,1
HHH,5980,1,1
HHH,5981,1,1
HHH,5986,1,1
HHH,5987,1,1
HHH,5990,1,1
HHH,5991,1,1
HHH,5993,1,1
HHH,5994,1,1
HHH,5995,1,1
HHH,5996,1,1
HHH,5999,1,1
HHH,6002,1,1
HHH,6003,1,1
HHH,6004,1,1
HHH,6005,1,1
HHH,6007,1,1
HHH,6009,1,1
HHH,6012,1,1
HHH,6013,1,1
HHH,6015,1,1
HHH,6017,1,1
HHH,6023,1,1
HHH,6050,1,1
HHH,6051,1,1
HHH,6052,1,1
HHH,6053,1,1
HHH,6054,1,1
HHH,6055,1,1
HHH,6057,1,1
HHH,6059,1,1
HHH,6067,1,1
HHH,6068,1,1
HHH,6069,1,1
HHH,6070,1,1
HHH,6074,1,1
HHH,6076,1,1
HHH,6078,1,1
HHH,6081,1,1
HHH,6086,1,1
HHH,6088,1,1
HHH,6089,1,1
HHH,6090,1,1
HHH,6095,1,1
HHH,6098,1,1
HHH,6101,1,1
HHH,6102,1,1
HHH,6104,1,1
HHH,6105,1,1
HHH,6107,1,1
HHH,6108,1,1
HHH,6112,1,1
HHH,6117,1,1
HHH,6118,1,1
HHH,6119,1,1
HHH,6120,1,1
HHH,6122,1,1
HHH,6128,1,1
HHH,6131,1,1
HHH,6132,1,1
HHH,6136,1,1
HHH,6138,1,1
HHH,6139,1,1
HHH,6142,1,1
HHH,6143,1,1
HHH,6144,1,1
HHH,6147,1,1
HHH,6148,1,1
HHH,6151,1,1
HHH,6152,1,1
HHH,6157,1,1
HHH,6159,1,1
HHH,6160,1,1
HHH,6161,1,1
HHH,6162,1,1
HHH,6163,1,1
HHH,6164,1,1
HHH,6165,1,1
HHH,6166,1,1
HHH,6167,1,1
HHH,6175,1,1
HHH,6178,1,1
HHH,6181,1,1
HHH,6187,1,1
HHH,6188,1,1
HHH,6189,1,1
HHH,6190,1,1
HHH,6191,1,1
HHH,6192,1,1
HHH,6194,1,1
HHH,6195,1,1
HHH,6196,1,1
HHH,6197,1,1
HHH,6199,1,1
HHH,6200,1,1
HHH,6201,1,1
HHH,6202,1,1
HHH,6203,1,1
HHH,6204,1,1
HHH,6205,1,1
HHH,6207,1,1
HHH,6208,1,1
HHH,6210,1,1
HHH,6215,1,1
HHH,6216,1,1
HHH,6222,1,1
HHH,6228,1,1
HHH,6233,1,1
HHH,6237,1,1
HHH,6246,1,1
HHH,6248,1,1
HHH,6249,1,1
HHH,6253,1,1
HHH,6254,1,1
HHH,6256,1,1
HHH,6258,1,1
HHH,6259,1,1
HHH,6262,1,1
HHH,6263,1,1
HHH,6264,1,1
HHH,6266,1,1
HHH,6270,1,1
HHH,6278,1,1
HHH,6279,1,1
HHH,6280,1,1
HHH,6284,1,1
HHH,6288,1,1
HHH,6289,1,1
HHH,6290,1,1
HHH,6293,1,1
HHH,6295,1,1
HHH,6298,1,1
HHH,6306,1,1
HHH,6307,1,1
HHH,6308,1,1
HHH,6310,1,1
HHH,6313,1,1
HHH,6314,1,1
HHH,6316,1,1
HHH,6320,1,1
HHH,6324,1,1
HHH,6326,1,1
HHH,6327,1,1
HHH,6328,1,1
HHH,6334,1,1
HHH,6341,1,1
HHH,6348,1,1
HHH,6351,1,1
HHH,6352,1,1
HHH,6353,1,1
HHH,6355,1,1
HHH,6357,1,1
HHH,6359,1,1
HHH,6363,1,1
HHH,6364,1,1
HHH,6365,1,1
HHH,6366,1,1
HHH,6369,1,1
HHH,6370,1,1
HHH,6377,1,1
HHH,6378,1,1
HHH,6383,1,1
HHH,6384,1,1
HHH,6385,1,1
HHH,6387,1,1
HHH,6389,1,1
HHH,6396,1,1
HHH,6400,1,1
HHH,6403,1,1
HHH,6409,1,1
HHH,6411,1,1
HHH,6412,1,1
HHH,6421,1,1
HHH,6422,1,1
HHH,6423,1,1
HHH,6424,1,1
HHH,5659,1,1
HHH,138,1,1
HHH,166,1,1
HHH,173,1,1
HHH,177,1,1
HHH,178,1,1
HHH,187,1,1
HHH,199,1,1
HHH,210,1,1
HHH,211,1,1
HHH,212,1,1
HHH,230,1,1
HHH,232,1,1
HHH,240,1,1
HHH,248,1,1
HHH,250,1,1
HHH,270,1,1
HHH,276,1,1
HHH,279,1,1
HHH,286,1,1
HHH,295,1,1
HHH,297,1,1
HHH,298,1,1
HHH,330,1,1
HHH,352,1,1
HHH,353,1,1
HHH,408,1,1
HHH,462,1,1
HHH,478,1,1
HHH,485,1,1
HHH,505,1,1
HHH,514,1,1
HHH,518,1,1
HHH,523,1,1
HHH,526,1,1
HHH,531,1,1
HHH,544,1,1
HHH,551,1,1
HHH,563,1,1
HHH,570,1,1
HHH,577,1,1
HHH,586,1,1
HHH,610,1,1
HHH,622,1,1
HHH,623,1,1
HHH,635,1,1
HHH,642,1,1
HHH,644,1,1
HHH,668,1,1
HHH,684,1,1
HHH,692,1,1
HHH,705,1,1
HHH,708,1,1
HHH,721,1,1
HHH,739,1,1
HHH,750,1,1
HHH,763,1,1
HHH,784,1,1
HHH,785,1,1
HHH,800,1,1
HHH,804,1,1
HHH,813,1,1
HHH,816,1,1
HHH,829,1,1
HHH,831,1,1
HHH,838,1,1
HHH,840,1,1
HHH,846,1,1
HHH,851,1,1
HHH,857,1,1
HHH,858,1,1
HHH,863,1,1
HHH,872,1,1
HHH,879,1,1
HHH,882,1,1
HHH,884,1,1
HHH,889,1,1
HHH,894,1,1
HHH,895,1,1
HHH,897,1,1
HHH,905,1,1
HHH,906,1,1
HHH,910,1,1
HHH,911,1,1
HHH,958,1,1
HHH,959,1,1
HHH,960,1,1
HHH,971,1,1
HHH,974,1,1
HHH,977,1,1
HHH,986,1,1
HHH,989,1,1
HHH,991,1,1
HHH,992,1,1
HHH,993,1,1
HHH,995,1,1
HHH,1006,1,1
HHH,1015,1,1
HHH,1019,1,1
HHH,1022,1,1
HHH,1023,1,1
HHH,1026,1,1
HHH,1027,1,1
HHH,1030,1,1
HHH,1034,1,1
HHH,1037,1,1
HHH,1044,1,1
HHH,1049,1,1
HHH,1103,1,1
HHH,1106,1,1
HHH,1110,1,1
HHH,1111,1,1
HHH,1112,1,1
HHH,1114,1,1
HHH,1118,1,1
HHH,1121,1,1
HHH,1126,1,1
HHH,1128,1,1
HHH,1130,1,1
HHH,1134,1,1
HHH,1135,1,1
HHH,1139,1,1
HHH,1147,1,1
HHH,1149,1,1
HHH,1150,1,1
HHH,1152,1,1
HHH,1153,1,1
HHH,1155,1,1
HHH,1163,1,1
HHH,1169,1,1
HHH,1170,1,1
HHH,1174,1,1
HHH,1180,1,1
HHH,1186,1,1
HHH,1188,1,1
HHH,1192,1,1
HHH,1200,1,1
HHH,1204,1,1
HHH,1206,1,1
HHH,1207,1,1
HHH,1215,1,1
HHH,1216,1,1
HHH,1219,1,1
HHH,1227,1,1
HHH,1228,1,1
HHH,1239,1,1
HHH,1243,1,1
HHH,1247,1,1
HHH,1250,1,1
HHH,1254,1,1
HHH,1259,1,1
HHH,1263,1,1
HHH,1267,1,1
HHH,1269,1,1
HHH,1270,1,1
HHH,1278,1,1
HHH,1282,1,1
HHH,1286,1,1
HHH,1291,1,1
HHH,1292,1,1
HHH,1301,1,1
HHH,1308,1,1
HHH,1310,1,1
HHH,1312,1,1
HHH,1319,1,1
HHH,1320,1,1
HHH,1326,1,1
HHH,1328,1,1
HHH,1329,1,1
HHH,1334,1,1
HHH,1335,1,1
HHH,1339,1,1
HHH,1340,1,1
HHH,1342,1,1
HHH,1343,1,1
HHH,1344,1,1
HHH,1347,1,1
HHH,1354,1,1
HHH,1355,1,1
HHH,1357,1,1
HHH,1358,1,1
HHH,1361,1,1
HHH,1367,1,1
HHH,1369,1,1
HHH,1370,1,1
HHH,1372,1,1
HHH,1375,1,1
HHH,1378,1,1
HHH,1381,1,1
HHH,1386,1,1
HHH,1387,1,1
HHH,1388,1,1
HHH,1389,1,1
HHH,1390,1,1
HHH,1392,1,1
HHH,1396,1,1
HHH,1398,1,1
HHH,1399,1,1
HHH,1403,1,1
HHH,1408,1,1
HHH,1412,1,1
HHH,1416,1,1
HHH,1418,1,1
HHH,1422,1,1
HHH,1423,1,1
HHH,1427,1,1
HHH,1428,1,1
HHH,1432,1,1
HHH,1433,1,1
HHH,1436,1,1
HHH,1437,1,1
HHH,1438,1,1
HHH,1442,1,1
HHH,1444,1,1
HHH,1447,1,1
HHH,1448,1,1
HHH,1449,1,1
HHH,1453,1,1
HHH,1454,1,1
HHH,1458,1,1
HHH,1460,1,1
HHH,1461,1,1
HHH,1465,1,1
HHH,1470,1,1
HHH,1473,1,1
HHH,1474,1,1
HHH,1477,1,1
HHH,1479,1,1
HHH,1481,1,1
HHH,1482,1,1
HHH,1485,1,1
HHH,1494,1,1
HHH,1497,1,1
HHH,1498,1,1
HHH,1502,1,1
HHH,1503,1,1
HHH,1506,1,1
HHH,1509,1,1
HHH,1520,1,1
HHH,1522,1,1
HHH,1529,1,1
HHH,1531,1,1
HHH,1547,1,1
HHH,1550,1,1
HHH,1556,1,1
HHH,1557,1,1
HHH,1558,1,1
HHH,1561,1,1
HHH,1563,1,1
HHH,1568,1,1
HHH,1570,1,1
HHH,1571,1,1
HHH,1572,1,1
HHH,1575,1,1
HHH,1576,1,1
HHH,1579,1,1
HHH,1583,1,1
HHH,1587,1,1
HHH,1590,1,1
HHH,1591,1,1
HHH,1601,1,1
HHH,1602,1,1
HHH,1604,1,1
HHH,1605,1,1
HHH,1606,1,1
HHH,1608,1,1
HHH,1609,1,1
HHH,1611,1,1
HHH,1612,1,1
HHH,1614,1,1
HHH,1617,1,1
HHH,1619,1,1
HHH,1620,1,1
HHH,1625,1,1
HHH,1626,1,1
HHH,1628,1,1
HHH,1631,1,1
HHH,1632,1,1
HHH,1634,1,1
HHH,1637,1,1
HHH,1639,1,1
HHH,1644,1,1
HHH,1648,1,1
HHH,1650,1,1
HHH,1651,1,1
HHH,1655,1,1
HHH,1663,1,1
HHH,1665,1,1
HHH,1668,1,1
HHH,1669,1,1
HHH,1682,1,1
HHH,1687,1,1
HHH,1689,1,1
HHH,1691,1,1
HHH,1697,1,1
HHH,1701,1,1
HHH,1702,1,1
HHH,1703,1,1
HHH,1705,1,1
HHH,1706,1,1
HHH,1709,1,1
HHH,1710,1,1
HHH,1714,1,1
HHH,1716,1,1
HHH,1718,1,1
HHH,1719,1,1
HHH,1720,1,1
HHH,1726,1,1
HHH,1727,1,1
HHH,1732,1,1
HHH,1736,1,1
HHH,1740,1,1
HHH,1741,1,1
HHH,1750,1,1
HHH,1753,1,1
HHH,1754,1,1
HHH,1756,1,1
HHH,1757,1,1
HHH,1766,1,1
HHH,1767,1,1
HHH,1773,1,1
HHH,1779,1,1
HHH,1784,1,1
HHH,1790,1,1
HHH,1791,1,1
HHH,1799,1,1
HHH,1801,1,1
HHH,1802,1,1
HHH,1803,1,1
